Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
USB,CMFSV3-32GB,Corsair,Flash Survivor USB 3.0 32GB,218,18.4,67,http://usb.userbenchmark.com/SpeedTest/3907/Corsair-Survivor-30
USB,,Lexar,JumpDrive 16GB,219,18.3,61,http://usb.userbenchmark.com/SpeedTest/2182/Lexar-JumpDrive
USB,,STECH,Simple Drive 500GB,220,18,13,http://usb.userbenchmark.com/SpeedTest/4961/STECH-Simple-Drive
USB,,WD,My Book 500GB,221,18,1125,http://usb.userbenchmark.com/SpeedTest/1601/WD-5000AAV-External
USB,,MICRONET,FANTOM DRIVE 2TB,222,17.9,53,http://usb.userbenchmark.com/SpeedTest/4927/MICRONET-FANTOM-DRIVE
USB,,Samsung,G3 Station 2TB,223,17.9,121,http://usb.userbenchmark.com/SpeedTest/6390/Samsung-G3-Station
USB,,TOSHIBA,USB DRV 14GB,224,17.8,9,http://usb.userbenchmark.com/SpeedTest/9342/TOSHIBA-TOSHIBA-USB-DRV
USB,,TOSHIBA,MK5075GSX 500GB,225,17.6,47,http://usb.userbenchmark.com/SpeedTest/2025/TOSHIBA-MK5075GSX
USB,,Seagate,FreeAgent GoFlex 500GB,226,17.6,907,http://usb.userbenchmark.com/SpeedTest/1147/Seagate-FreeAgent-GoFlex
USB,,WD,5000AAV External 500GB,227,17.5,104,http://usb.userbenchmark.com/SpeedTest/9377/WD-5000AAV-External
USB,DT100G3/32GB,Kingston,DataTraveler 100 G3 USB 3.0 32GB,228,17.5,5537,http://usb.userbenchmark.com/SpeedTest/1510/Kingston-DataTraveler-30
USB,,Samsung,G2 Portable 400GB,229,17.5,10,http://usb.userbenchmark.com/SpeedTest/3553/Samsung-G2-Portable
USB,,WD,My Book 640GB,230,17.5,268,http://usb.userbenchmark.com/SpeedTest/8636/WD-6400AAC-External
USB,,MUSHKIN,MKNUFDAM32GB 32GB,231,17.5,13,http://usb.userbenchmark.com/SpeedTest/6798/MUSHKIN-MKNUFDAM32GB
USB,,WD,My Book 2TB,232,17.4,93,http://usb.userbenchmark.com/SpeedTest/3665/WD-My-Book
USB,,TOSHIBA,TransMemory-Mx 64GB,233,17.4,71,http://usb.userbenchmark.com/SpeedTest/5913/TOSHIBA-TransMemory-Mx
USB,,Hammer,Morespace 1TB,234,17.4,11,http://usb.userbenchmark.com/SpeedTest/3796/Hammer-Morespace
USB,,WD,My Book 1TB,235,17.3,1900,http://usb.userbenchmark.com/SpeedTest/3236/WD-10EAVS-External
USB,,FUJITSU,MJA2500BH G2 500GB,236,17.3,3,http://usb.userbenchmark.com/SpeedTest/2841/FUJITSU-MJA2500BH-G2
USB,AUV128-32G-RBE,Adata,DashDrive UV128 USB 3.0 32GB,237,17.2,528,http://usb.userbenchmark.com/Adata-DashDrive-UV128-USB-30-32GB/Rating/1581
USB,,WD,5000AAK External 500GB,238,17.2,43,http://usb.userbenchmark.com/SpeedTest/3775/WD-5000AAK-External
USB,,Kingston,SNA-DC/U 500GB,239,17.2,197,http://usb.userbenchmark.com/SpeedTest/1256/Kingston-SNA-DCU
USB,,WD,3200AAC External 320GB,240,17.1,11,http://usb.userbenchmark.com/SpeedTest/4012/WD-3200AAC-External
USB,,WD,10EACS External 1TB,241,17.1,135,http://usb.userbenchmark.com/SpeedTest/10194/WD-10EACS-External
USB,,BUFFALO,HD-PXU2 499GB,242,17.1,7,http://usb.userbenchmark.com/SpeedTest/8186/BUFFALO-HD-PXU2
USB,,WD,My Book 750GB,243,17.1,99,http://usb.userbenchmark.com/SpeedTest/8123/WD-7500AAC-External
USB,49173,Verbatim,Store n Go V3 USB 3.0 32GB,244,17,375,http://usb.userbenchmark.com/Verbatim-Store-n-Go-V3-USB-30-32GB/Rating/1471
USB,CMFSV3-16GB,Corsair,Flash Survivor USB 3.0 16GB,245,17,32,http://usb.userbenchmark.com/Corsair-Flash-Survivor-USB-30-16GB/Rating/1277
USB,CMFVY3S-16GB,Corsair,Flash Voyager USB 3.0 16GB,246,16.9,135,http://usb.userbenchmark.com/Corsair-Flash-Voyager-USB-30-16GB/Rating/1269
USB,,Corsair,Voyager Mini 3.0 16GB,247,16.8,56,http://usb.userbenchmark.com/SpeedTest/5329/Corsair-Voyager-Mini-30
USB,,WD,My Book 320GB,248,16.8,92,http://usb.userbenchmark.com/SpeedTest/7412/WD-3200AAV-External
USB,,PI-239,USB 2.0 Drive 1TB,249,16.8,184,http://usb.userbenchmark.com/SpeedTest/3684/PI-239-USB-20-Drive
USB,,Seagate,Desktop 500GB,250,16.7,441,http://usb.userbenchmark.com/SpeedTest/4085/Seagate-Desktop
USB,,WD,15EARS External 1.5TB,251,16.7,44,http://usb.userbenchmark.com/SpeedTest/4158/WD-15EARS-External
USB,,Maxtor,OneTouch 500GB,252,16.7,213,http://usb.userbenchmark.com/SpeedTest/4159/Maxtor-OneTouch
USB,,Samsung,S2 Portable 500GB,253,16.6,583,http://usb.userbenchmark.com/SpeedTest/4989/Samsung-S2-Portable
USB,,A-DATA,HDD CH91 320GB,254,16.6,6,http://usb.userbenchmark.com/SpeedTest/4535/A-DATA-HDD-CH91
USB,,WD,Elements 1.5TB,255,16.5,1085,http://usb.userbenchmark.com/SpeedTest/1906/WD-Ext-HDD-1021
USB,,Seagate,FreeAgent 500GB,256,16.5,168,http://usb.userbenchmark.com/SpeedTest/8181/Seagate-FreeAgent
USB,,Samsung,STORY Station 1TB,257,16.5,153,http://usb.userbenchmark.com/SpeedTest/8847/Samsung-STORY-Station
USB,,Seagate,FreeAgent Pro 500GB,258,16.4,17,http://usb.userbenchmark.com/SpeedTest/4188/Seagate-FreeAgent-Pro
USB,,Sony,Storage Media 32GB,259,16.4,72,http://usb.userbenchmark.com/SpeedTest/1992/Sony-Storage-Media
USB,,WD,10EARS External 1TB,260,16.4,21,http://usb.userbenchmark.com/SpeedTest/7047/WD-10EARS-External
USB,,WD,My Book Elite 2TB,261,16.4,71,http://usb.userbenchmark.com/SpeedTest/1251/WD-My-Book-1111
USB,,WD,5000AAD External 500GB,262,16.4,59,http://usb.userbenchmark.com/SpeedTest/3176/WD-5000AAD-External
USB,,Seagate,FreeAgent XTreme 1.5TB,263,16.3,34,http://usb.userbenchmark.com/SpeedTest/4363/Seagate-FreeAgent-XTreme
USB,,WD,2500BMV External 250GB,264,16.3,118,http://usb.userbenchmark.com/SpeedTest/4646/WD-2500BMV-External
USB,,WD,5000BMV External 500GB,265,16.3,138,http://usb.userbenchmark.com/SpeedTest/1281/WD-5000BMV-External
USB,,Corsair,Slider 3.0 32GB,266,16.3,177,http://usb.userbenchmark.com/SpeedTest/3644/Corsair-Slider-30
USB,,WD,3200BMV External 320GB,267,16.2,198,http://usb.userbenchmark.com/SpeedTest/5495/WD-3200BMV-External
USB,,Maxtor,Basics Desktop 500GB,268,16.2,100,http://usb.userbenchmark.com/SpeedTest/5421/Maxtor-Basics-Desktop
USB,AUV150-32G-RRD,Adata,DashDrive UV150 USB 3.0 32GB,269,16.2,257,http://usb.userbenchmark.com/Adata-DashDrive-UV150-USB-30-32GB/Rating/1880
USB,,WD,1600BEV External 160GB,270,16.2,98,http://usb.userbenchmark.com/SpeedTest/6588/WD-1600BEV-External
USB,,Samsung,G3 Station 1TB,271,16.2,110,http://usb.userbenchmark.com/SpeedTest/5021/Samsung-G3-Station
USB,,PHD,2.0 Silicon-Power DB 500GB,272,16.2,4,http://usb.userbenchmark.com/SpeedTest/9923/PHD-20-Silicon-Power-DB
USB,,Samsung,G2 Portable 500GB,273,16.2,205,http://usb.userbenchmark.com/SpeedTest/4274/Samsung-G2-Portable
USB,,TOSHIBA,USB 3.5"-HDD 1TB,274,16.2,177,http://usb.userbenchmark.com/SpeedTest/6612/TOSHIBA-USB-35--HDD
USB,,Seagate,Desktop 1TB,275,16.1,1166,http://usb.userbenchmark.com/SpeedTest/1345/Seagate-Desktop
USB,,WD,5000AAJB Externa 500GB,276,16.1,9,http://usb.userbenchmark.com/SpeedTest/2703/WD-5000AAJB-Externa
USB,,Samsung,S2 Portable 640GB,277,16.1,169,http://usb.userbenchmark.com/SpeedTest/4055/Samsung-S2-Portable
USB,,WD,5000AAJ External 500GB,278,16.1,55,http://usb.userbenchmark.com/SpeedTest/9524/WD-5000AAJ-External
USB,,,FV-U35 1TB,279,16.1,26,http://usb.userbenchmark.com/SpeedTest/4300/FV-U35
USB,,Maxtor,Basics Desktop 1TB,280,16.1,120,http://usb.userbenchmark.com/SpeedTest/3444/Maxtor-Basics-Desktop
USB,,Toshiba,StorE HDD 1.5TB,281,16.1,34,http://usb.userbenchmark.com/SpeedTest/9515/Toshiba-StorE-HDD
USB,,Samsung,S2 Portable 320GB,282,16.1,188,http://usb.userbenchmark.com/SpeedTest/7054/Samsung-S2-Portable
USB,,Samsung,S2 Portable 1TB,283,16,378,http://usb.userbenchmark.com/SpeedTest/3753/Samsung-S2-Portable
USB,,Samsung,STORY Station 1.5TB,284,16,258,http://usb.userbenchmark.com/SpeedTest/3139/Samsung-STORY-Station
USB,,WD,10EADS External 1TB,285,16,756,http://usb.userbenchmark.com/SpeedTest/2848/WD-10EADS-External
USB,AS102P-16G-RGY,Adata,S102 Pro USB 3.0 16GB,286,16,499,http://usb.userbenchmark.com/Adata-S102-Pro-USB-30-16GB/Rating/1346
USB,,WD,6400AAK External 640GB,287,15.9,49,http://usb.userbenchmark.com/SpeedTest/2532/WD-6400AAK-External
USB,,WD,My Book Essentials 2TB,288,15.9,415,http://usb.userbenchmark.com/SpeedTest/4485/WD-My-Book-1110
USB,MKNUFDVT16GB,Mushkin,Ventura USB 3.0 16GB,289,15.8,7,http://usb.userbenchmark.com/Mushkin-Ventura-USB-30-16GB/Rating/1296
USB,,WD,My Book Essentials 1TB,290,15.8,961,http://usb.userbenchmark.com/SpeedTest/2793/WD-My-Book-1110
USB,49172,Verbatim,Store n Go V3 USB 3.0 16GB,291,15.8,484,http://usb.userbenchmark.com/Verbatim-Store-n-Go-V3-USB-30-16GB/Rating/1347
USB,,WD,My Book Essentials 1.5TB,292,15.8,251,http://usb.userbenchmark.com/SpeedTest/4848/WD-My-Book-1110
USB,LJDS23-16GABEU,Lexar,JumpDrive S23 USB 3.0 16GB,293,15.7,172,http://usb.userbenchmark.com/Lexar-JumpDrive-S23-USB-30-16GB/Rating/1549
USB,DTE30/16GB,Kingston,DataTraveler Elite USB 3.0 16GB,294,15.7,50,http://usb.userbenchmark.com/Kingston-DataTraveler-Elite-USB-30-16GB/Rating/1293
USB,,Kingston,DT microDuo 3.0 16GB,295,15.6,220,http://usb.userbenchmark.com/SpeedTest/12572/Kingston-DT-microDuo-30
USB,,IT-CEO,USB2.0SATADevice 500GB,296,15.6,28,http://usb.userbenchmark.com/SpeedTest/12490/IT-CEO-USB20SATADevice
USB,,Maxtor,OneTouch 750GB,297,15.6,89,http://usb.userbenchmark.com/SpeedTest/2359/Maxtor-OneTouch
USB,,WD,My Book Elite 1TB,298,15.6,192,http://usb.userbenchmark.com/SpeedTest/4963/WD-My-Book-1111
USB,,HP,External HDD 999GB,299,15.5,207,http://usb.userbenchmark.com/SpeedTest/2612/HP-External-HDD
USB,,WD,1600BEVExternal 160GB,300,15.5,38,http://usb.userbenchmark.com/SpeedTest/3232/WD-1600BEVExternal
USB,,BUFFALO,HD-PCU2 500GB,301,15.5,101,http://usb.userbenchmark.com/SpeedTest/3877/BUFFALO-HD-PCU2
USB,,Packard,Bell Carbon 1TB,302,15.4,103,http://usb.userbenchmark.com/SpeedTest/2124/Packard-Bell-Carbon
USB,,Toshiba,External USB HDD 500GB,303,15.4,151,http://usb.userbenchmark.com/SpeedTest/2565/Toshiba-External-USB-HDD
USB,,Seagate,USB 2.0 Cable 500GB,304,15.3,39,http://usb.userbenchmark.com/SpeedTest/6667/Seagate-USB-20-Cable
USB,,Kingston,DataTraveler 3.0 126GB,305,15.2,127,http://usb.userbenchmark.com/SpeedTest/8363/Kingston-DataTraveler-30
USB,,WD,My Passport Essential 320GB,306,15.2,189,http://usb.userbenchmark.com/SpeedTest/6315/WD-My-Passport-070A
USB,,SAMSUNG,HD501LJ 500GB,307,15.2,33,http://usb.userbenchmark.com/SpeedTest/4007/SAMSUNG-HD501LJ
USB,,JetFlash,Transcend 32GB,308,15.1,2091,http://usb.userbenchmark.com/SpeedTest/1255/JetFlash-Transcend-32GB
USB,,Apacer,AC601 320GB,309,15.1,11,http://usb.userbenchmark.com/SpeedTest/12069/Apacer-AC601
USB,,Hitachi,HTS545050B9A300 500GB,310,15.1,107,http://usb.userbenchmark.com/SpeedTest/8344/Hitachi-HTS545050B9A300
USB,,ADATA,HDD CH94 500GB,311,15,62,http://usb.userbenchmark.com/SpeedTest/6060/ADATA-HDD-CH94
USB,,Seagate,Portable 250GB,312,15,165,http://usb.userbenchmark.com/SpeedTest/6649/Seagate-Portable
USB,AN005P-16G-CGY,Adata,Nobility N005 Pro USB 3.0 16GB,313,14.9,17,http://usb.userbenchmark.com/Adata-Nobility-N005-Pro-USB-30-16GB/Rating/1274
USB,,Seagate,FreeAgent XTreme 2TB,314,14.9,15,http://usb.userbenchmark.com/SpeedTest/6547/Seagate-FreeAgent-XTreme
USB,LJDS23-8GABEU,Lexar,JumpDrive S23 USB 3.0 8GB,315,14.9,39,http://usb.userbenchmark.com/SpeedTest/1499/Lexar-USB-Flash-Drive
USB,,WD,15EADS External 1.5TB,316,14.9,363,http://usb.userbenchmark.com/SpeedTest/3490/WD-15EADS-External
USB,,Seagate,FreeAgentDesktop 500GB,317,14.9,410,http://usb.userbenchmark.com/SpeedTest/1269/Seagate-FreeAgentDesktop
USB,,WD,My Passport 071A 1TB,318,14.9,145,http://usb.userbenchmark.com/SpeedTest/6503/WD-My-Passport-071A
USB,,BUFFALO,HD-PCU2 1TB,319,14.8,77,http://usb.userbenchmark.com/SpeedTest/1252/BUFFALO-HD-PCU2
USB,,Seagate,FreeAgent GoFlex 250GB,320,14.8,44,http://usb.userbenchmark.com/SpeedTest/12253/Seagate-FreeAgent-GoFlex
USB,49174,Verbatim,Store n Go V3 USB 3.0 64GB,321,14.8,160,http://usb.userbenchmark.com/Verbatim-Store-n-Go-V3-USB-30-64GB/Rating/1472
USB,,,SecureLock 64GB,322,14.7,6,http://usb.userbenchmark.com/SpeedTest/8002/SecureLock
USB,,WD,1200BEA External 120GB,323,14.7,9,http://usb.userbenchmark.com/SpeedTest/10946/WD-1200BEA-External
USB,,Seagate,FreeAgent 2TB,324,14.7,82,http://usb.userbenchmark.com/SpeedTest/9303/Seagate-FreeAgent
USB,,TOSHIBA,TransMemory-Mx 32GB,325,14.7,162,http://usb.userbenchmark.com/SpeedTest/2142/TOSHIBA-TransMemory-Mx
USB,PSF16GXPUSB,Patriot,Supersonic Xpress USB 3.0 16GB,326,14.7,36,http://usb.userbenchmark.com/Patriot-Supersonic-Xpress-USB-30-16GB/Rating/1273
USB,,WD,My Passport 071A 250GB,327,14.7,39,http://usb.userbenchmark.com/SpeedTest/5046/WD-My-Passport-071A
USB,AS102-16G-RGY,Adata,S102 USB 3.0 16GB,328,14.7,104,http://usb.userbenchmark.com/SpeedTest/2953/ADATA-USB-Flash-Drive
USB,,WD,My Passport Elite 500GB,329,14.6,103,http://usb.userbenchmark.com/SpeedTest/5158/WD-My-Passport-070B
USB,,Samsung,G2 Portable 640GB,330,14.6,114,http://usb.userbenchmark.com/SpeedTest/3669/Samsung-G2-Portable
USB,,Seagate,Desktop 1.5TB,331,14.4,127,http://usb.userbenchmark.com/SpeedTest/3941/Seagate-Desktop
USB,ST3U16EDB,Super Talent,Express DUO USB 3.0 16GB,332,14.4,7,http://usb.userbenchmark.com/Super-Talent-Express-DUO-USB-30-16GB/Rating/39
USB,,WDC,WD16 00BEVS-60RST0 160GB,333,14.4,12,http://usb.userbenchmark.com/SpeedTest/10026/WDC-WD16-00BEVS-60RST0
USB,,FCR-HS3,-1 16GB,334,14.4,33,http://usb.userbenchmark.com/SpeedTest/10799/FCR-HS3--------1
USB,,Seagate,Portable 320GB,335,14.3,163,http://usb.userbenchmark.com/SpeedTest/4645/Seagate-Portable
USB,,Seagate,FreeAgent Go 500GB,336,14.3,504,http://usb.userbenchmark.com/SpeedTest/1786/Seagate-FreeAgent-Go
USB,,Corsair,Slider 3.0 16GB,337,14.2,94,http://usb.userbenchmark.com/SpeedTest/1196/Corsair-Slider-30
USB,,WD,My Passport 071A 500GB,338,14.2,246,http://usb.userbenchmark.com/SpeedTest/1488/WD-My-Passport-071A
USB,,Seagate,FreeAgentDesktop 250GB,339,14.1,186,http://usb.userbenchmark.com/SpeedTest/3122/Seagate-FreeAgentDesktop
USB,SP064GBUF3B10V1B,Silicon,Power Blaze B10 USB 3.0 64GB,340,14.1,4,http://usb.userbenchmark.com/SpeedTest/4677/UFD-30-Silicon-Power64G
USB,,WD,My Passport Essential 500GB,341,14.1,304,http://usb.userbenchmark.com/SpeedTest/3986/WD-My-Passport-070A
USB,,SPCC,PHD 320GB,342,14.1,19,http://usb.userbenchmark.com/SpeedTest/6173/SPCC-PHD
USB,,Seagate,FreeAgent Go 320GB,343,14,326,http://usb.userbenchmark.com/SpeedTest/7077/Seagate-FreeAgent-Go
USB,DT100G3/16GB,Kingston,DataTraveler 100 G3 USB 3.0 16GB,344,13.9,5815,http://usb.userbenchmark.com/Kingston-DataTraveler-100-G3-USB-30-16GB/Rating/1521
USB,,Maxtor,3200 320GB,345,13.9,97,http://usb.userbenchmark.com/SpeedTest/5999/Maxtor-3200
USB,,Seagate,FA GoFlex Desk 1.5TB,346,13.8,171,http://usb.userbenchmark.com/SpeedTest/6129/Seagate-FA-GoFlex-Desk
USB,,Seagate,FreeAgentDesktop 320GB,347,13.8,99,http://usb.userbenchmark.com/SpeedTest/3261/Seagate-FreeAgentDesktop
USB,USM8GQ,Sony,Micro Vault Mach USB 3.0 8GB,348,13.8,27,http://usb.userbenchmark.com/SpeedTest/3001/Sony-Storage-Media
USB,LJDS73-32GABEU,Lexar,JumpDrive S73 USB 3.0 32GB,349,13.7,198,http://usb.userbenchmark.com/Lexar-JumpDrive-S73-USB-30-32GB/Rating/1473
USB,,Maxtor,Basics Portable 250GB,350,13.7,32,http://usb.userbenchmark.com/SpeedTest/10334/Maxtor-Basics-Portable
USB,,WD,1600BEA External 160GB,351,13.6,23,http://usb.userbenchmark.com/SpeedTest/12871/WD-1600BEA-External
USB,PD-09,Kingmax,Pop Series USB 3.0 16GB,352,13.6,26,http://usb.userbenchmark.com/Kingmax-Pop-Series-USB-30-16GB/Rating/1359
USB,,Toshiba,StorE HDD 500GB,353,13.5,93,http://usb.userbenchmark.com/SpeedTest/8768/Toshiba-StorE-HDD
USB,,Seagate,Desktop 2TB,354,13.5,782,http://usb.userbenchmark.com/SpeedTest/3622/Seagate-Desktop
USB,LJDS73-64GABEU,Lexar,JumpDrive S73 USB 3.0 64GB,355,13.5,115,http://usb.userbenchmark.com/Lexar-JumpDrive-S73-USB-30-64GB/Rating/1474
USB,,TOSHIBA,TransMemory-Mx 16GB,356,13.5,142,http://usb.userbenchmark.com/SpeedTest/6641/TOSHIBA-TransMemory-Mx
USB,,WD,5000AAKB Externa 500GB,357,13.4,38,http://usb.userbenchmark.com/SpeedTest/11686/WD-5000AAKB-Externa
USB,,hp,x705w 16GB,358,13.3,52,http://usb.userbenchmark.com/SpeedTest/6023/hp-x705w
USB,,Corsair,Voyager GT 3.0 16GB,359,13.2,33,http://usb.userbenchmark.com/SpeedTest/2616/Corsair-Voyager-GT-30
USB,,TrekStor,DS pocket light 500GB,360,13.2,20,http://usb.userbenchmark.com/SpeedTest/6291/TrekStor-DS-pocket-light
USB,49171,Verbatim,Store n Go V3 USB 3.0 8GB,361,13.2,165,http://usb.userbenchmark.com/SpeedTest/1152/Verbatim-STORE-N-GO
USB,AS102P-8G-RGY,Adata,S102 Pro USB 3.0 8GB,362,13.2,77,http://usb.userbenchmark.com/SpeedTest/2974/ADATA-USB-Flash-Drive
USB,,Linux,File-Stor Gadget 1TB,363,13.2,10,http://usb.userbenchmark.com/SpeedTest/8188/Linux-File-Stor-Gadget
USB,,Seagate,Portable 1.5TB,364,13,53,http://usb.userbenchmark.com/SpeedTest/10698/Seagate-Portable
USB,PEF16GSBUSB,Patriot,Supersonic Boost XT USB 3.0 16GB,365,13,61,http://usb.userbenchmark.com/Patriot-Supersonic-Boost-XT-USB-30-16GB/Rating/1291
USB,,Toshiba,StorE HDD 1TB,366,13,72,http://usb.userbenchmark.com/SpeedTest/5210/Toshiba-StorE-HDD
USB,AUV150-16G-RRD,Adata,DashDrive UV150 USB 3.0 16GB,367,12.8,251,http://usb.userbenchmark.com/Adata-DashDrive-UV150-USB-30-16GB/Rating/1879
USB,,Innostor,Innostor 16GB,368,12.7,23,http://usb.userbenchmark.com/SpeedTest/12111/Innostor-Innostor
USB,,SRT,USB 3.0 JET 16G 16GB,369,12.6,44,http://usb.userbenchmark.com/SpeedTest/2810/SRT-USB-30-JET-16G
USB,,Kingston,DataTraveler 111 32GB,370,12.5,21,http://usb.userbenchmark.com/SpeedTest/3188/Kingston-DataTraveler-111
USB,AUV128-16G-RBE,Adata,DashDrive UV128 USB 3.0 16GB,371,12.4,577,http://usb.userbenchmark.com/SpeedTest/1986/ADATA-USB-Flash-Drive
USB,,Kingston,DataTraveler 111 64GB,372,12.3,11,http://usb.userbenchmark.com/SpeedTest/9144/Kingston-DataTraveler-111
USB,,OCZ,ATV_TURBO 4GB,373,12.2,5,http://usb.userbenchmark.com/SpeedTest/3967/OCZ-ATV-TURBO
USB,AUV128-8G-RBE,Adata,DashDrive UV128 USB 3.0 8GB,374,12.1,131,http://usb.userbenchmark.com/SpeedTest/4062/ADATA-USB-Flash-Drive
USB,DT100G3/8GB,Kingston,DataTraveler 100 G3 USB 3.0 8GB,375,12.1,2800,http://usb.userbenchmark.com/SpeedTest/1315/Kingston-DataTraveler-30
USB,,TOSHIBA,USB DRV 16GB,376,12,178,http://usb.userbenchmark.com/SpeedTest/3039/TOSHIBA-TOSHIBA-USB-DRV
USB,,Seagate,GoFlex Cinema 2TB,377,11.8,10,http://usb.userbenchmark.com/SpeedTest/3677/Seagate-GoFlex-Cinema
USB,DT111/32GB,Kingston,DataTraveler 111 USB 3.0 32GB,378,11.7,36,http://usb.userbenchmark.com/Kingston-DataTraveler-111-USB-30-32GB/Rating/1575
USB,,TOSHIBA,silicon-power 8GB,379,11.6,35,http://usb.userbenchmark.com/SpeedTest/11557/TOSHIBA-silicon-power
USB,,Kingston,DataTraveler 111 16GB,380,11.5,62,http://usb.userbenchmark.com/SpeedTest/3431/Kingston-DataTraveler-111
USB,LJDS73-16GABEU,Lexar,JumpDrive S73 USB 3.0 16GB,381,11.5,146,http://usb.userbenchmark.com/Lexar-JumpDrive-S73-USB-30-16GB/Rating/1280
USB,SP016GBUF3B10V1B,Silicon Power,Blaze B10 USB 3.0 16GB,382,11.3,85,http://usb.userbenchmark.com/Silicon-Power-Blaze-B10-USB-30-16GB/Rating/1292
USB,,Kingston,DT R500 16GB,383,11.1,108,http://usb.userbenchmark.com/SpeedTest/1794/Kingston-DT-R500
USB,,Leef,Magnet 16GB,384,11.1,7,http://usb.userbenchmark.com/SpeedTest/10717/Leef-Magnet
USB,,Kingston,DataTraveler 111 8GB,385,10.9,82,http://usb.userbenchmark.com/SpeedTest/2973/Kingston-DataTraveler-111
USB,,Kingston,DataTraveler 111 16GB,386,10.9,16,http://usb.userbenchmark.com/SpeedTest/6936/Kingston-DataTraveler-111
USB,,Kingston,DT R500 32GB,387,10.8,39,http://usb.userbenchmark.com/SpeedTest/3036/Kingston-DT-R500
USB,DT111/16GB,Kingston,DataTraveler 111 USB 3.0 16GB,388,10.7,88,http://usb.userbenchmark.com/Kingston-DataTraveler-111-USB-30-16GB/Rating/1423
USB,,JetFlash,Transcend 16GB,389,10.7,3103,http://usb.userbenchmark.com/SpeedTest/1099/JetFlash-Transcend-16GB
USB,,SanDisk,Cruzer Blade 32GB,390,10.6,1708,http://usb.userbenchmark.com/SpeedTest/1919/SanDisk-Cruzer-Blade
USB,,Intenso,Speed Line 16GB,391,10.6,18,http://usb.userbenchmark.com/SpeedTest/1765/Intenso-Speed-Line
USB,,SAMSUNG,HD400LJ 800GB,392,10.6,7,http://usb.userbenchmark.com/SpeedTest/2620/SAMSUNG-HD400LJ
USB,,SanDisk,Cruzer Glide 32GB,393,10.6,2086,http://usb.userbenchmark.com/SpeedTest/3933/SanDisk-Cruzer-Glide
USB,,Corsair,VoyagerGT 2GB,394,10.5,11,http://usb.userbenchmark.com/SpeedTest/5265/Corsair-VoyagerGT
USB,,Corsair,UFD 8GB,395,10.5,3,http://usb.userbenchmark.com/SpeedTest/6925/Corsair-UFD
USB,AUV150-8G-RRD,Adata,DashDrive UV150 USB 3.0 8GB,396,10.2,47,http://usb.userbenchmark.com/SpeedTest/2478/ADATA-USB-Flash-Drive
USB,,SanDisk,Cruzer Blade 8GB,397,10.2,4877,http://usb.userbenchmark.com/SpeedTest/1167/SanDisk-Cruzer-Blade
USB,,SanDisk,Cruzer 64GB,398,10.1,239,http://usb.userbenchmark.com/SpeedTest/6685/SanDisk-Cruzer
USB,,SanDisk,Cruzer Glide 64GB,399,10.1,736,http://usb.userbenchmark.com/SpeedTest/2866/SanDisk-Cruzer-Glide
USB,,SanDisk,Cruzer Glide 16GB,400,10.1,2218,http://usb.userbenchmark.com/SpeedTest/2718/SanDisk-Cruzer-Glide
USB,,SanDisk,Cruzer Edge 8GB,401,10,1185,http://usb.userbenchmark.com/SpeedTest/1421/SanDisk-Cruzer-Edge
USB,LJDS73-8GBABEU,Lexar,JumpDrive S73 USB 3.0 8GB,402,9.94,79,http://usb.userbenchmark.com/SpeedTest/4132/Lexar-JumpDrive
USB,,SanDisk,Cruzer Glide 8GB,403,9.9,1077,http://usb.userbenchmark.com/SpeedTest/2673/SanDisk-Cruzer-Glide
USB,,MXT-USB,Storage Device 16GB,404,9.85,7,http://usb.userbenchmark.com/SpeedTest/8798/MXT-USB-Storage-Device
USB,,SanDisk,Cruzer 32GB,405,9.69,627,http://usb.userbenchmark.com/SpeedTest/1509/SanDisk-Cruzer
USB,,SanDisk,Cruzer Switch 8GB,406,9.58,802,http://usb.userbenchmark.com/SpeedTest/2921/SanDisk-Cruzer-Switch
USB,,,,407,9.39,29,http://usb.userbenchmark.com/SpeedTest/11587/
USB,,SanDisk,Cruzer Edge 32GB,408,9.39,469,http://usb.userbenchmark.com/SpeedTest/3928/SanDisk-Cruzer-Edge
USB,,SanDisk,Cruzer Blade 16GB,409,9.31,4511,http://usb.userbenchmark.com/SpeedTest/1349/SanDisk-Cruzer-Blade
USB,,SanDisk,Cruzer Glide 32GB,410,9.27,14,http://usb.userbenchmark.com/SpeedTest/5349/SanDisk-Cruzer-Glide
USB,,SanDisk,Cruzer Force 32GB,411,9.07,387,http://usb.userbenchmark.com/SpeedTest/5195/SanDisk-Cruzer-Force
USB,,SanDisk,Cruzer Slice 8GB,412,9.01,92,http://usb.userbenchmark.com/SpeedTest/1971/SanDisk-Cruzer-Slice
USB,,TOSHIBA,MSFT NORB 8GB,413,8.98,5,http://usb.userbenchmark.com/SpeedTest/11462/TOSHIBA-MSFT-NORB
USB,,SanDisk,Cruzer Switch 16GB,414,8.94,575,http://usb.userbenchmark.com/SpeedTest/1433/SanDisk-Cruzer-Switch
USB,,SYMWAVE,WDC WD20EURS-63S 2TB,415,8.93,3,http://usb.userbenchmark.com/SpeedTest/2617/SYMWAVE-WDC-WD20EURS-63S
USB,,SanDisk,Cruzer Contour 8GB,416,8.83,54,http://usb.userbenchmark.com/SpeedTest/6158/SanDisk-Cruzer-Contour
