Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,WD,WD10EAVS-00D7B1 1TB,489,42,4684,http://hdd.userbenchmark.com/SpeedTest/256/WDC-WD10EAVS-00D7B1
HDD,,Seagate,ST640LM001 HN-M640MBB 640GB,490,41.7,209,http://hdd.userbenchmark.com/SpeedTest/2212/ST640LM001-HN-M640MBB
HDD,,Samsung,HN-M750MBB 750GB,491,41.7,294,http://hdd.userbenchmark.com/SpeedTest/121/SAMSUNG-HN-M750MBB
HDD,,Hitachi,HDP725050GLA 500GB,492,41.7,358,http://hdd.userbenchmark.com/SpeedTest/4070/Hitachi-HDP725050GLA
HDD,,WD,WD2500AVJS-63B6A0 250GB,493,41.6,313,http://hdd.userbenchmark.com/SpeedTest/11610/WDC-WD2500AVJS-63B6A0
HDD,,WD,WD10EVCS-63E0B0 1TB,494,41.6,84,http://hdd.userbenchmark.com/SpeedTest/1803/WDC-WD10EVCS-63E0B0
HDD,,Samsung,HD200HJ 200GB,495,41.6,555,http://hdd.userbenchmark.com/SpeedTest/1948/SAMSUNG-HD200HJ
HDD,HTS547575A9E384,Hitachi,Travelstar 5K750 750GB,496,41.5,9256,http://hdd.userbenchmark.com/SpeedTest/1367/Hitachi-HTS547575A9E384
HDD,,Excelstor,Technology J9250S 250GB,497,41.4,356,http://hdd.userbenchmark.com/SpeedTest/5045/ExcelStor-Technology-J9250S
HDD,HDP725025GLA380,Hitachi,Deskstar P7K500 250GB,498,41.3,1719,http://hdd.userbenchmark.com/SpeedTest/372/Hitachi-HDP725025GLA380
HDD,,Seagate,ST9320423AS 320GB,499,41,2749,http://hdd.userbenchmark.com/SpeedTest/131/ST9320423AS
HDD,,Seagate,ST640LM000 HM641JI 640GB,500,40.5,342,http://hdd.userbenchmark.com/SpeedTest/9709/ST640LM000-HM641JI
HDD,,WD,WD6400AACS-00G8B1 640GB,501,40.5,1632,http://hdd.userbenchmark.com/SpeedTest/2285/WDC-WD6400AACS-00G8B1
HDD,,Hitachi,HUA721010KLA330 1TB,502,40.5,1093,http://hdd.userbenchmark.com/SpeedTest/3043/Hitachi-HUA721010KLA330
HDD,,Hitachi,HDT721025SLA380 250GB,503,40.5,403,http://hdd.userbenchmark.com/SpeedTest/2907/Hitachi-HDT721025SLA380
HDD,,WD,WD5000AVVS-63H0B1 500GB,504,40.4,1263,http://hdd.userbenchmark.com/SpeedTest/2986/WDC-WD5000AVVS-63H0B1
HDD,,Hitachi,HDS721010KLA330 1TB,505,40.2,1688,http://hdd.userbenchmark.com/SpeedTest/2888/Hitachi-HDS721010KLA330
HDD,,Hitachi,HTS54505 500GB,506,40.2,135,http://hdd.userbenchmark.com/SpeedTest/1400/Hitachi-HTS54505
HDD,,WD,WD740ADFS-00SLR5 74GB,507,39.8,20,http://hdd.userbenchmark.com/SpeedTest/4376/WDC-WD740ADFS-00SLR5
HDD,,Hitachi,HDS721032CLA362 320GB,508,39.8,1824,http://hdd.userbenchmark.com/SpeedTest/3419/Hitachi-HDS721032CLA362
HDD,WD5000BPVT,WD,Blue 2.5" 500GB (2010),509,39.8,6203,http://hdd.userbenchmark.com/SpeedTest/2839/WDC-WD5000BPVT-75HXZT3
HDD,,Samsung,HM641JI 640GB,510,39.8,2165,http://hdd.userbenchmark.com/SpeedTest/2867/SAMSUNG-HM641JI
HDD,WD5000AAJS,WD,Blue 500GB (2007),511,39.7,2233,http://hdd.userbenchmark.com/SpeedTest/610/WDC-WD5000AAJS-00YFA0
HDD,,Samsung,HM321HI 320GB,512,39.7,1952,http://hdd.userbenchmark.com/SpeedTest/2705/SAMSUNG-HM321HI
HDD,,Toshiba,MK3256GSY 320GB,513,39.6,347,http://hdd.userbenchmark.com/SpeedTest/5782/TOSHIBA-MK3256GSY
HDD,,Seagate,ST9250421ASG 250GB,514,39.6,75,http://hdd.userbenchmark.com/SpeedTest/6246/ST9250421ASG
HDD,,WD,WD5000ABYS-01TNA0 500GB,515,39.6,331,http://hdd.userbenchmark.com/SpeedTest/5181/WDC-WD5000ABYS-01TNA0
HDD,,WD,WD10EACS-00ZJB0 1TB,516,39.5,5081,http://hdd.userbenchmark.com/SpeedTest/1758/WDC-WD10EACS-00ZJB0
HDD,,Hitachi,HDS721075KLA330 750GB,517,39.5,772,http://hdd.userbenchmark.com/SpeedTest/1370/Hitachi-HDS721075KLA330
HDD,,Hitachi,HTS54757 750GB,518,39.3,86,http://hdd.userbenchmark.com/SpeedTest/6112/Hitachi-HTS54757
HDD,,Maxtor,ST3320630NS 324GB,519,39.3,21,http://hdd.userbenchmark.com/SpeedTest/9541/Maxtor--ST3320630NS
HDD,,Hitachi,HDP725050GLAT80 500GB,520,39.2,50,http://hdd.userbenchmark.com/SpeedTest/2621/Hitachi-HDP725050GLAT80
HDD,,WD,WD360ADFD-00NLR5 37GB,521,39.1,71,http://hdd.userbenchmark.com/SpeedTest/4793/WDC-WD360ADFD-00NLR5
HDD,,Sandisk,SEM32G 31GB,522,39.1,40,http://hdd.userbenchmark.com/SpeedTest/5016/SanDisk-SEM32G
HDD,,WD,WD6400AAVS-00G9B1 640GB,523,39.1,636,http://hdd.userbenchmark.com/SpeedTest/3045/WDC-WD6400AAVS-00G9B1
HDD,WD1600BEKT,WD,Black 2.5" 160GB (2010),524,39.1,461,http://hdd.userbenchmark.com/SpeedTest/2369/WDC-WD1600BEKT-60V5T1
HDD,,Seagate,ST9750423AS 750GB,525,39,733,http://hdd.userbenchmark.com/SpeedTest/935/ST9750423AS
HDD,,Toshiba,MK1059GSMP 1TB,526,39,555,http://hdd.userbenchmark.com/SpeedTest/604/TOSHIBA-MK1059GSMP
HDD,,WD,WD1500AHFD-00RAR5 150GB,527,39,335,http://hdd.userbenchmark.com/SpeedTest/1770/WDC-WD1500AHFD-00RAR5
HDD,,WD,WD1600ADFS-60SLR2 160GB,528,38.9,93,http://hdd.userbenchmark.com/SpeedTest/10871/WDC-WD1600ADFS-60SLR2
HDD,WD1600BPVT,WD,Blue 2.5" 160GB (2010),529,38.9,56,http://hdd.userbenchmark.com/SpeedTest/4951/WDC-WD1600BPVT-22ZEST0
HDD,,Toshiba,MK3265GSX H 320GB,530,38.9,155,http://hdd.userbenchmark.com/SpeedTest/6469/TOSHIBA-MK3265GSX-H
HDD,,WD,WD1500ADFD-00NLR1 150GB,531,38.9,644,http://hdd.userbenchmark.com/SpeedTest/1836/WDC-WD1500ADFD-00NLR1
HDD,,Seagate,ST9640320AS 640GB,532,38.8,1005,http://hdd.userbenchmark.com/SpeedTest/492/ST9640320AS
HDD,WD800AAJS,WD,Blue 80GB (2007),533,38.8,795,http://hdd.userbenchmark.com/SpeedTest/1866/WDC-WD800AAJS-60B4A0
HDD,,Seagate,ST9320421AS 320GB,534,38.6,262,http://hdd.userbenchmark.com/SpeedTest/6523/ST9320421AS
HDD,WD6400BPVT,WD,Blue 2.5" 640GB (2010),535,38.6,2508,http://hdd.userbenchmark.com/SpeedTest/799/WDC-WD6400BPVT-80HXZT1
HDD,,Toshiba,MK1665GSX 160GB,536,38.6,212,http://hdd.userbenchmark.com/SpeedTest/9119/TOSHIBA-MK1665GSX
HDD,,Toshiba,MK1059GSM 1TB,537,38.5,902,http://hdd.userbenchmark.com/SpeedTest/1480/TOSHIBA-MK1059GSM
HDD,ST320LT012,Seagate,Momentus Thin 5400.9 2.5" 320GB,538,38.5,1096,http://hdd.userbenchmark.com/SpeedTest/3598/ST320LT012-9WS14C
HDD,,WD,WD740ADFD-00NLR1 74GB,539,38.4,428,http://hdd.userbenchmark.com/SpeedTest/3613/WDC-WD740ADFD-00NLR1
HDD,ST320LT020,Seagate,Momentus Thin 5400 2.5" 320GB,540,38.4,1644,http://hdd.userbenchmark.com/SpeedTest/855/ST320LT020-9YG142
HDD,,Seagate,ST9320423ASG 320GB,541,38.3,82,http://hdd.userbenchmark.com/SpeedTest/7583/ST9320423ASG
HDD,,Toshiba,MK6459GSX 640GB,542,38.2,47,http://hdd.userbenchmark.com/SpeedTest/1212/TOSHIBA-MK6459GSX
HDD,,Seagate,ST9160412AS 160GB,543,38.2,498,http://hdd.userbenchmark.com/SpeedTest/2544/ST9160412AS
HDD,,Seagate,ST9160411ASG 160GB,544,38.2,204,http://hdd.userbenchmark.com/SpeedTest/1633/ST9160411ASG
HDD,,Seagate,ST9320421ASG 320GB,545,38.1,87,http://hdd.userbenchmark.com/SpeedTest/10280/ST9320421ASG
HDD,,WD,WD1600AVJS-63SWA0 160GB,546,38.1,244,http://hdd.userbenchmark.com/SpeedTest/2491/WDC-WD1600AVJS-63SWA0
HDD,,Toshiba,MK6465GSXN 640GB,547,38,366,http://hdd.userbenchmark.com/SpeedTest/1267/TOSHIBA-MK6465GSXN
HDD,WD3200BPVT,WD,Blue 2.5" 320GB (2010),548,37.9,5910,http://hdd.userbenchmark.com/SpeedTest/2595/WDC-WD3200BPVT-75JJ5T0
HDD,,WD,WD10TPVT-00H 1TB,549,37.9,334,http://hdd.userbenchmark.com/SpeedTest/6175/WDC-WD10TPVT-00H
HDD,,Toshiba,MK6465GSX 640GB,550,37.9,1017,http://hdd.userbenchmark.com/SpeedTest/994/TOSHIBA-MK6465GSX
HDD,,WD,WD3200BJKT-00F4T0 320GB,551,37.9,163,http://hdd.userbenchmark.com/SpeedTest/6337/WDC-WD3200BJKT-00F4T0
HDD,,WD,WD1600BJKT-75F4T0 160GB,552,37.9,218,http://hdd.userbenchmark.com/SpeedTest/5905/WDC-WD1600BJKT-75F4T0
HDD,HDP725032GLA360,Hitachi,Deskstar P7K500 320GB,553,37.8,1354,http://hdd.userbenchmark.com/SpeedTest/3494/Hitachi-HDP725032GLA360
HDD,,,GB0500C4413 500GB,554,37.8,76,http://hdd.userbenchmark.com/SpeedTest/1828/GB0500C4413
HDD,,Hitachi,HCC547550A9E380 500GB,555,37.8,80,http://hdd.userbenchmark.com/SpeedTest/8947/Hitachi-HCC547550A9E380
HDD,,Toshiba,MK6476GSX 640GB,556,37.7,846,http://hdd.userbenchmark.com/SpeedTest/795/TOSHIBA-MK6476GSX
HDD,,Hitachi,HTS547564A9E384 640GB,557,37.7,2768,http://hdd.userbenchmark.com/SpeedTest/953/Hitachi-HTS547564A9E384
HDD,,Toshiba,MK3276GSX 320GB,558,37.6,689,http://hdd.userbenchmark.com/SpeedTest/7284/TOSHIBA-MK3276GSX
HDD,,Seagate,ST3250620NS 250GB,559,37.5,378,http://hdd.userbenchmark.com/SpeedTest/3394/ST3250620NS
HDD,WD6400BEVT,WD,Blue 2.5" 640GB (2009),560,37.5,1234,http://hdd.userbenchmark.com/SpeedTest/503/WDC-WD6400BEVT-22A0RT0
HDD,,Seagate,ST3360320AS 360GB,561,37.5,1468,http://hdd.userbenchmark.com/SpeedTest/1850/ST3360320AS
HDD,,WD,WD800ADFS-75SLR2 80GB,562,37.5,85,http://hdd.userbenchmark.com/SpeedTest/268/WDC-WD800ADFS-75SLR2
HDD,,Samsung,HD321KJ 320GB,563,37.4,3680,http://hdd.userbenchmark.com/SpeedTest/1934/SAMSUNG-HD321KJ
HDD,,,WL640GSA872 640GB,564,37.4,7,http://hdd.userbenchmark.com/SpeedTest/9895/WL640GSA872
HDD,,Hitachi,HTS543216A7A384 160GB,565,37.4,115,http://hdd.userbenchmark.com/SpeedTest/6327/Hitachi-HTS543216A7A384
HDD,,Samsung,HM501II 500GB,566,37.3,218,http://hdd.userbenchmark.com/SpeedTest/8100/SAMSUNG-HM501II
HDD,,Toshiba,MK6476GSXN 640GB,567,37.3,149,http://hdd.userbenchmark.com/SpeedTest/6224/TOSHIBA-MK6476GSXN
HDD,,Seagate,ST320LM001 HN-M320MBB 320GB,568,37.3,756,http://hdd.userbenchmark.com/SpeedTest/5867/ST320LM001-HN-M320MBB
HDD,,WD,WD5000AACS-00ZUB0 500GB,569,37.2,4343,http://hdd.userbenchmark.com/SpeedTest/1623/WDC-WD5000AACS-00ZUB0
HDD,,Toshiba,MK3265GSX 320GB,570,37.2,1028,http://hdd.userbenchmark.com/SpeedTest/382/TOSHIBA-MK3265GSX
HDD,,Excelstor,Technology V8160 165GB,571,37.2,9,http://hdd.userbenchmark.com/SpeedTest/6697/ExcelStor-Technology-V8160
HDD,,Samsung,HM251HI 250GB,572,37.2,121,http://hdd.userbenchmark.com/SpeedTest/6909/SAMSUNG-HM251HI
HDD,HD501LJ,Samsung,Spinpoint T166 500GB,573,37,8834,http://hdd.userbenchmark.com/SpeedTest/946/SAMSUNG-HD501LJ
HDD,,Samsung,HM500JI 500GB,574,37,1605,http://hdd.userbenchmark.com/SpeedTest/1276/SAMSUNG-HM500JI
HDD,,WD,WD5001ABYS-01YNA0 500GB,575,37,252,http://hdd.userbenchmark.com/SpeedTest/5765/WDC-WD5001ABYS-01YNA0
HDD,,WD,WD1000FYPS-01ZKB0 1TB,576,36.7,273,http://hdd.userbenchmark.com/SpeedTest/9121/WDC-WD1000FYPS-01ZKB0
HDD,,Toshiba,MK6475GSX 640GB,577,36.7,2045,http://hdd.userbenchmark.com/SpeedTest/3809/TOSHIBA-MK6475GSX
HDD,,Toshiba,MK6459GSXP 640GB,578,36.7,500,http://hdd.userbenchmark.com/SpeedTest/2337/TOSHIBA-MK6459GSXP
HDD,,Samsung,HD320KJ 320GB,579,36.7,615,http://hdd.userbenchmark.com/SpeedTest/4162/SAMSUNG-HD320KJ
HDD,,Hitachi,HTS547550A9E384 500GB,580,36.7,4628,http://hdd.userbenchmark.com/SpeedTest/938/Hitachi-HTS547550A9E384
HDD,,Seagate,ST3320620NS 320GB,581,36.6,236,http://hdd.userbenchmark.com/SpeedTest/5481/ST3320620NS
HDD,HDP725016GLA380,Hitachi,Deskstar P7K500 160GB,582,36.6,564,http://hdd.userbenchmark.com/SpeedTest/3051/Hitachi-HDP725016GLA380
HDD,,Seagate,ST3500630NS 500GB,583,36.6,863,http://hdd.userbenchmark.com/SpeedTest/1456/ST3500630NS
HDD,,Toshiba,MK3259GSXP 320GB,584,36.6,518,http://hdd.userbenchmark.com/SpeedTest/705/TOSHIBA-MK3259GSXP
HDD,,WD,WD1601ABYS-01C0A0 165GB,585,36.6,83,http://hdd.userbenchmark.com/SpeedTest/6509/WDC-WD1601ABYS-01C0A0
HDD,,Seagate,ST1000LM010-9YH146 1TB,586,36.5,403,http://hdd.userbenchmark.com/SpeedTest/4168/ST1000LM010-9YH146
HDD,,WD,WD3200AVVS-63L2B0 320GB,587,36.5,854,http://hdd.userbenchmark.com/SpeedTest/5116/WDC-WD3200AVVS-63L2B0
HDD,,Samsung,HM250HI 250GB,588,36.5,652,http://hdd.userbenchmark.com/SpeedTest/2355/SAMSUNG-HM250HI
HDD,,Maxtor,STM3500630AS 500GB,589,36.5,500,http://hdd.userbenchmark.com/SpeedTest/1780/MAXTOR-STM3500630AS
HDD,,Seagate,ST3500630AS 500GB,590,36.4,6692,http://hdd.userbenchmark.com/SpeedTest/20/ST3500630AS
HDD,,Seagate,ST3250820AS 250GB,591,36.4,3509,http://hdd.userbenchmark.com/SpeedTest/1655/ST3250820AS
HDD,,Toshiba,MK3275GSX 320GB,592,36.4,686,http://hdd.userbenchmark.com/SpeedTest/6320/TOSHIBA-MK3275GSX
HDD,,Seagate,ST9160412ASG 160GB,593,36.4,168,http://hdd.userbenchmark.com/SpeedTest/4331/ST9160412ASG
HDD,,WD,WD3201ABYS-01B9A0 320GB,594,36.4,120,http://hdd.userbenchmark.com/SpeedTest/6707/WDC-WD3201ABYS-01B9A0
HDD,,Hitachi,HCS5C3232SLA380 320GB,595,36.4,123,http://hdd.userbenchmark.com/SpeedTest/8115/Hitachi-HCS5C3232SLA380
HDD,HDP725040GLA360,Hitachi,Deskstar P7K500 400GB,596,36.3,129,http://hdd.userbenchmark.com/SpeedTest/5788/Hitachi-HDP725040GLA360
HDD,,Seagate,ST3500830AS 500GB,597,36.2,1553,http://hdd.userbenchmark.com/SpeedTest/3724/ST3500830AS
HDD,WD4000AAKS,WD,Blue 400GB (2008),598,36.2,595,http://hdd.userbenchmark.com/SpeedTest/3883/WDC-WD4000AAKS-00YGA0
HDD,,Seagate,ST3750640NS 750GB,599,36.2,1678,http://hdd.userbenchmark.com/SpeedTest/4285/ST3750640NS
HDD,,Seagate,ST9640423AS 640GB,600,36.2,327,http://hdd.userbenchmark.com/SpeedTest/1709/ST9640423AS
HDD,,Maxtor,STM3320820AS 320GB,601,36.1,1040,http://hdd.userbenchmark.com/SpeedTest/1541/MAXTOR-STM3320820AS
HDD,,WD,WD1600AABS-00PRA0 160GB,602,36.1,1357,http://hdd.userbenchmark.com/SpeedTest/1353/WDC-WD1600AABS-00PRA0
HDD,,Maxtor,STM3250820AS 250GB,603,36.1,707,http://hdd.userbenchmark.com/SpeedTest/1310/MAXTOR-STM3250820AS
HDD,,Fujitsu,MJA2250BH G2 250GB,604,36.1,232,http://hdd.userbenchmark.com/SpeedTest/4346/FUJITSU-MJA2250BH-G2
HDD,,Maxtor,STM3320620AS 320GB,605,36.1,537,http://hdd.userbenchmark.com/SpeedTest/3702/MAXTOR-STM3320620AS
HDD,,Maxtor,STM3320620AS 320GB,606,36.1,6,http://hdd.userbenchmark.com/SpeedTest/7871/MAXTOR--STM3320620AS
HDD,,Hitachi,HTS545050B9A300 500GB,607,36,4336,http://hdd.userbenchmark.com/SpeedTest/1634/Hitachi-HTS545050B9A300
HDD,,WD,WD7500AACS-00D6B0 750GB,608,36,1024,http://hdd.userbenchmark.com/SpeedTest/3233/WDC-WD7500AACS-00D6B0
HDD,,Seagate,ST3300820SCE 300GB,609,36,131,http://hdd.userbenchmark.com/SpeedTest/1944/ST3300820SCE
HDD,,Samsung,HM400JI 400GB,610,35.9,33,http://hdd.userbenchmark.com/SpeedTest/10816/SAMSUNG-HM400JI
HDD,,Toshiba,MK6475GS 640GB,611,35.9,21,http://hdd.userbenchmark.com/SpeedTest/3610/TOSHIBA-MK6475GS
HDD,,WD,WD5000AAVS-00ZTB0 500GB,612,35.9,2908,http://hdd.userbenchmark.com/SpeedTest/947/WDC-WD5000AAVS-00ZTB0
HDD,,Seagate,ST1000LM002-9VQ14L 1TB,613,35.8,51,http://hdd.userbenchmark.com/SpeedTest/9979/ST1000LM002-9VQ14L
HDD,,Seagate,ST3300620AS 300GB,614,35.8,119,http://hdd.userbenchmark.com/SpeedTest/6252/ST3300620AS
HDD,,Seagate,ST3320820SCE 320GB,615,35.8,179,http://hdd.userbenchmark.com/SpeedTest/7203/ST3320820SCE
HDD,,WD,WD5000AAKB-00H8A0 500GB,616,35.8,369,http://hdd.userbenchmark.com/SpeedTest/4691/WDC-WD5000AAKB-00H8A0
HDD,,Hitachi,HTS545032A7E380 320GB,617,35.7,708,http://hdd.userbenchmark.com/SpeedTest/1588/Hitachi-HTS545032A7E380
HDD,,Hitachi,HTS545050B9SA00 500GB,618,35.6,324,http://hdd.userbenchmark.com/SpeedTest/6645/Hitachi-HTS545050B9SA00
HDD,,Seagate,ST3250620AS 250GB,619,35.5,1632,http://hdd.userbenchmark.com/SpeedTest/2769/ST3250620AS
HDD,,Seagate,ST3250820NS 250GB,620,35.5,55,http://hdd.userbenchmark.com/SpeedTest/11777/ST3250820NS
HDD,,Seagate,ST3320820AS 320GB,621,35.5,2732,http://hdd.userbenchmark.com/SpeedTest/1469/ST3320820AS
HDD,,Hitachi,HTS545025B9A300 250GB,622,35.5,1485,http://hdd.userbenchmark.com/SpeedTest/1535/Hitachi-HTS545025B9A300
HDD,,Hitachi,HTS723216L9SA60 160GB,623,35.5,173,http://hdd.userbenchmark.com/SpeedTest/1119/HITACHI-HTS723216L9SA60
HDD,,Fujitsu,MJA2500BH G2 500GB,624,35.4,365,http://hdd.userbenchmark.com/SpeedTest/7426/FUJITSU-MJA2500BH-G2
HDD,,Hitachi,HTS723232L9A360 320GB,625,35.4,326,http://hdd.userbenchmark.com/SpeedTest/6590/Hitachi-HTS723232L9A360
HDD,,Toshiba,MK5075GSX 500GB,626,35.4,1134,http://hdd.userbenchmark.com/SpeedTest/4046/TOSHIBA-MK5075GSX
HDD,,Samsung,HD161HJ 160GB,627,35.3,4000,http://hdd.userbenchmark.com/SpeedTest/1496/SAMSUNG-HD161HJ
HDD,,Seagate,ST3750640AS 750GB,628,35.3,1369,http://hdd.userbenchmark.com/SpeedTest/1206/ST3750640AS
HDD,,Toshiba,MK5059GSXP 500GB,629,35.3,1112,http://hdd.userbenchmark.com/SpeedTest/2764/TOSHIBA-MK5059GSXP
HDD,,Hitachi,Touro Mobile 3.0 1TB,630,35.3,195,http://hdd.userbenchmark.com/SpeedTest/3230/HGST-Touro-Mobile-30
HDD,,Hitachi,HTS543232A7A384 320GB,631,35.3,2863,http://hdd.userbenchmark.com/SpeedTest/4638/HITACHI-HTS543232A7A384
HDD,,Seagate,ST3400820AS 400GB,632,35.2,212,http://hdd.userbenchmark.com/SpeedTest/3144/ST3400820AS
HDD,,Hitachi,HCS545050GLA380 500GB,633,35.2,56,http://hdd.userbenchmark.com/SpeedTest/2081/Hitachi-HCS545050GLA380
HDD,,Hitachi,HTS723216L9A360 160GB,634,35.1,172,http://hdd.userbenchmark.com/SpeedTest/5339/Hitachi-HTS723216L9A360
HDD,ST3320620AS,Seagate,Barracuda 7200.10 320GB,635,35.1,6965,http://hdd.userbenchmark.com/SpeedTest/257/ST3320620AS
HDD,,Seagate,ST3400620NS 400GB,636,35,169,http://hdd.userbenchmark.com/SpeedTest/9788/ST3400620NS
HDD,WD4000AAJS,WD,Blue 400GB (2007),637,35,428,http://hdd.userbenchmark.com/SpeedTest/1532/WDC-WD4000AAJS-00YFA0
HDD,,Seagate,ST3750840AS 750GB,638,35,201,http://hdd.userbenchmark.com/SpeedTest/3075/ST3750840AS
HDD,,Hitachi,HTS723232L9SA60 320GB,639,35,105,http://hdd.userbenchmark.com/SpeedTest/6838/HITACHI-HTS723232L9SA60
HDD,,Samsung,HD160HJ 160GB,640,34.9,345,http://hdd.userbenchmark.com/SpeedTest/5876/SAMSUNG-HD160HJ
HDD,,Maxtor,S TM3320820AS 320GB,641,34.9,84,http://hdd.userbenchmark.com/SpeedTest/2573/MAXTOR-S-TM3320820AS
HDD,,WD,WD1600AAJB-00PVA0 160GB,642,34.9,537,http://hdd.userbenchmark.com/SpeedTest/4799/WDC-WD1600AAJB-00PVA0
HDD,WD5000BEVT,WD,Blue 2.5" 500GB (2009),643,34.8,5697,http://hdd.userbenchmark.com/SpeedTest/1943/WDC-WD5000BEVT-22A0RT0
HDD,,Seagate,ST9250315AS 250GB,644,34.8,2420,http://hdd.userbenchmark.com/SpeedTest/624/ST9250315AS
HDD,,Seagate,ST3400620AS 400GB,645,34.7,711,http://hdd.userbenchmark.com/SpeedTest/5340/ST3400620AS
HDD,,Toshiba,MK2576GSX 250GB,646,34.6,126,http://hdd.userbenchmark.com/SpeedTest/1627/TOSHIBA-MK2576GSX
HDD,,Samsung,HD081GJ 80GB,647,34.6,173,http://hdd.userbenchmark.com/SpeedTest/4836/SAMSUNG-HD081GJ
HDD,,WD,WD2500AAJB-00J3A0 250GB,648,34.5,201,http://hdd.userbenchmark.com/SpeedTest/2580/WDC-WD2500AAJB-00J3A0
HDD,ST9500325AS,Seagate,Momentus 5400.6 2.5" 500GB,649,34.5,14694,http://hdd.userbenchmark.com/SpeedTest/166/ST9500325AS
HDD,,Samsung,HD082GJ 80GB,650,34.5,354,http://hdd.userbenchmark.com/SpeedTest/5654/SAMSUNG-HD082GJ
HDD,,Seagate,ST3160215SCE 160GB,651,34.5,382,http://hdd.userbenchmark.com/SpeedTest/9361/ST3160215SCE
HDD,,Hitachi,HTS545032B9SA02 320GB,652,34.4,89,http://hdd.userbenchmark.com/SpeedTest/11306/Hitachi-HTS545032B9SA02
HDD,,WD,WD3200AAJB-00J3A0 320GB,653,34.4,454,http://hdd.userbenchmark.com/SpeedTest/2623/WDC-WD3200AAJB-00J3A0
HDD,,WD,WD740GD-00FLA2 74GB,654,34.3,514,http://hdd.userbenchmark.com/SpeedTest/3765/WDC-WD740GD-00FLA2
HDD,,Hitachi,HDT725050VLA360 500GB,655,34.3,800,http://hdd.userbenchmark.com/SpeedTest/1926/Hitachi-HDT725050VLA360
HDD,,WD,WD7500AYPS-01ZKB0 750GB,656,34.1,55,http://hdd.userbenchmark.com/SpeedTest/7309/WDC-WD7500AYPS-01ZKB0
HDD,,WD,WD5000YS-18MPB1 500GB,657,34,238,http://hdd.userbenchmark.com/SpeedTest/12608/WDC-WD5000YS-18MPB1
HDD,,Hitachi,HTS54755 500GB,658,33.9,47,http://hdd.userbenchmark.com/SpeedTest/1555/Hitachi-HTS54755
HDD,,Fujitsu,MJA2320BH G2 320GB,659,33.9,262,http://hdd.userbenchmark.com/SpeedTest/3975/FUJITSU-MJA2320BH-G2
HDD,,Toshiba,MK5076GSX 500GB,660,33.9,1261,http://hdd.userbenchmark.com/SpeedTest/2073/TOSHIBA-MK5076GSX
HDD,,Hitachi,HDT725050VLA380 500GB,661,33.8,309,http://hdd.userbenchmark.com/SpeedTest/2605/Hitachi-HDT725050VLA380
HDD,,Maxtor,STM3250820A 250GB,662,33.7,124,http://hdd.userbenchmark.com/SpeedTest/9658/MAXTOR-STM3250820A
HDD,,Samsung,HM320II 320GB,663,33.6,418,http://hdd.userbenchmark.com/SpeedTest/8571/SAMSUNG-HM320II
HDD,,Maxtor,STM3160215AS 160GB,664,33.6,1387,http://hdd.userbenchmark.com/SpeedTest/1296/MAXTOR-STM3160215AS
HDD,,Hitachi,HDT725032VLA 320GB,665,33.5,151,http://hdd.userbenchmark.com/SpeedTest/10037/Hitachi-HDT725032VLA
HDD,,Seagate,ST3160815AS 160GB,666,33.5,7444,http://hdd.userbenchmark.com/SpeedTest/1990/ST3160815AS
HDD,,Excelstor,Technology J8160S 160GB,667,33.5,275,http://hdd.userbenchmark.com/SpeedTest/11714/ExcelStor-Technology-J8160S
HDD,,Hitachi,HDS721616PLA380 165GB,668,33.4,840,http://hdd.userbenchmark.com/SpeedTest/3895/Hitachi-HDS721616PLA380
HDD,,Seagate,ST380815AS 80GB,669,33.3,3313,http://hdd.userbenchmark.com/SpeedTest/637/ST380815AS
HDD,,WD,WD5000AAJB-00YRA0 500GB,670,33.2,50,http://hdd.userbenchmark.com/SpeedTest/6902/WDC-WD5000AAJB-00YRA0
HDD,,Hitachi,HDT725032VLA360 320GB,671,33.2,1057,http://hdd.userbenchmark.com/SpeedTest/1265/Hitachi-HDT725032VLA360
HDD,,Seagate,ST380215AS 80GB,672,33.2,631,http://hdd.userbenchmark.com/SpeedTest/6286/ST380215AS
HDD,,Seagate,ST3250620A 250GB,673,33.2,167,http://hdd.userbenchmark.com/SpeedTest/8803/ST3250620A
HDD,,Hitachi,HDS721680PLA380 82GB,674,33.2,223,http://hdd.userbenchmark.com/SpeedTest/7255/Hitachi-HDS721680PLA380
HDD,,Maxtor,STM3160815AS 160GB,675,33.1,452,http://hdd.userbenchmark.com/SpeedTest/6381/MAXTOR-STM3160815AS
HDD,,Hitachi,HDS721616PLA380 160GB,676,33,1910,http://hdd.userbenchmark.com/SpeedTest/2578/Hitachi-HDS721616PLA380
HDD,,Hitachi,HTS54323 320GB,677,33,69,http://hdd.userbenchmark.com/SpeedTest/7228/Hitachi-HTS54323
HDD,,WD,WD5000KS-00MNB0 500GB,678,33,304,http://hdd.userbenchmark.com/SpeedTest/2813/WDC-WD5000KS-00MNB0
HDD,,Samsung,HD401LJ 400GB,679,33,417,http://hdd.userbenchmark.com/SpeedTest/1229/SAMSUNG-HD401LJ
HDD,,Seagate,ST3200820AS 200GB,680,33,358,http://hdd.userbenchmark.com/SpeedTest/2833/ST3200820AS
