Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,CSSD-F240GBLEB,Corsair,Force LE 240GB,332,69.4,3239,http://ssd.userbenchmark.com/SpeedTest/42143/Corsair-Force-LE-SSD
SSD,CT275MX300SSD4,Crucial,MX300 SATA M.2 275GB,333,69.3,2501,http://ssd.userbenchmark.com/SpeedTest/159989/Crucial-CT275MX300SSD4
SSD,,Samsung,MZMTE512HMHP-00000 512GB,334,69.3,97,http://ssd.userbenchmark.com/SpeedTest/5246/SAMSUNG-MZMTE512HMHP-00000
SSD,TS128GMTS800,Transcend,MTS800 M.2 128GB,335,69.2,1009,http://ssd.userbenchmark.com/SpeedTest/22385/TS128GMTS800
SSD,,Samsung,SM841 2.5" 7mm 128GB,336,69.1,539,http://ssd.userbenchmark.com/SpeedTest/5663/SAMSUNG-SSD-SM841-25--7mm-128GB
SSD,,Samsung,SM841 mSATA 512GB,337,69.1,210,http://ssd.userbenchmark.com/SpeedTest/4000/SAMSUNG-SSD-SM841-mSATA-512GB
SSD,PX-128M5S,Plextor,M5S 128GB,338,68.9,1331,http://ssd.userbenchmark.com/Plextor-M5S-128GB/Rating/2261
SSD,CT275MX300SSD1,Crucial,MX300 275GB,339,68.9,7284,http://ssd.userbenchmark.com/Crucial-MX300-275GB/Rating/3642
SSD,TRN150-25SAT3-480G,OCZ,Trion 150 480GB,340,68.8,2561,http://ssd.userbenchmark.com/OCZ-Trion-150-480GB/Rating/3620
SSD,,Liteonit,LMT-128M6M 128GB,341,68.8,255,http://ssd.userbenchmark.com/SpeedTest/4933/LITEONIT-LMT-128M6M
SSD,SDSSDHII-480G-G25,SanDisk,Ultra II 480GB,342,68.7,10401,http://ssd.userbenchmark.com/SanDisk-Ultra-II-480GB/Rating/3473
SSD,CSSD-F240GBGS-BK,Corsair,Force GS 240GB,343,68.6,1161,http://ssd.userbenchmark.com/SpeedTest/2047/Corsair-Force-GS
SSD,WDS100T1B0B,WD,Blue SATA M.2 1TB,344,68.5,211,http://ssd.userbenchmark.com/SpeedTest/199326/WDC-WDS100T1B0B-00AS40
SSD,,Samsung,SM841N mSATA 512GB,345,68.4,110,http://ssd.userbenchmark.com/SpeedTest/11367/SAMSUNG-SSD-SM841N-mSATA
SSD,ASX900S3-256GM-C,Adata,XPG SX900 256GB,346,68.4,1497,http://ssd.userbenchmark.com/Adata-XPG-SX900-256GB/Rating/1819
SSD,CSSD-F240GBGT-BK,Corsair,Force GT 240GB,347,68.4,959,http://ssd.userbenchmark.com/SpeedTest/1132/Corsair-Force-GT
SSD,,Liteonit,L8T-128L6G-HP 128GB,348,68.3,70,http://ssd.userbenchmark.com/SpeedTest/4986/LITEONIT-L8T-128L6G-HP
SSD,SSD7CS1311-480-RB,PNY,CS1311 480GB,349,68.3,2267,http://ssd.userbenchmark.com/PNY-CS1311-480GB/Rating/3616
SSD,,Samsung,SM841 mSATA 256GB,350,68.3,267,http://ssd.userbenchmark.com/SpeedTest/4244/SAMSUNG-SSD-SM841-mSATA-256GB
SSD,ASP610SS3-128GM-C,Adata,Premier SP610 128GB,351,68.3,211,http://ssd.userbenchmark.com/SpeedTest/13709/ADATA-SP610
SSD,WDS500G1B0A,WD,Blue 500GB,352,68.3,1789,http://ssd.userbenchmark.com/SpeedTest/192687/WDC-WDS500G1B0A-00H9H0
SSD,WDS100T1B0A,WD,Blue 1TB,353,68.2,626,http://ssd.userbenchmark.com/SpeedTest/186717/WDC-WDS100T1B0A-00H9H0
SSD,VTX3-25SAT3-256G,OCZ,Vertex 3 256GB,354,68.1,18,http://ssd.userbenchmark.com/SpeedTest/5486/OCZ-VERTEX3
SSD,MZ-7PC256B/WW,Samsung,830 256GB,355,68.1,5658,http://ssd.userbenchmark.com/Samsung-830-256GB/Rating/1387
SSD,SD8SBAT-256G-1122,SanDisk,Z400s 256GB,356,68,1718,http://ssd.userbenchmark.com/SpeedTest/34116/SanDisk-SD8SBAT256G1122
SSD,SSDMCEAC240B301,Intel,525 Series mSATA 240GB,357,68,38,http://ssd.userbenchmark.com/Intel-525-Series-mSATA-240GB/Rating/1509
SSD,SDSSDHII-960G-G25,SanDisk,Ultra II 960GB,358,68,6156,http://ssd.userbenchmark.com/SanDisk-Ultra-II-960GB/Rating/3582
SSD,,Liteonit,LMT-128M6M mSATA 128GB,359,68,331,http://ssd.userbenchmark.com/SpeedTest/5385/LITEONIT-LMT-128M6M-mSATA-128GB
SSD,PT240GS25SSDR,Patriot,Torch 240GB,360,67.9,15,http://ssd.userbenchmark.com/SpeedTest/18783/Patriot-Torch
SSD,SSDSC2CT240A4K5,Intel,335 Series 240GB,361,67.9,1022,http://ssd.userbenchmark.com/Intel-335-Series-240GB/Rating/1942
SSD,VTX3-25SAT3-240G,OCZ,Vertex 3 240GB,362,67.8,1146,http://ssd.userbenchmark.com/SpeedTest/2653/OCZ-VERTEX3
SSD,SKC300S37A/240G,Kingston,SSDNow KC300 240GB,363,67.8,480,http://ssd.userbenchmark.com/SpeedTest/8366/KINGSTON-SKC300S37A240G
SSD,TRN150-25SAT3-240G,OCZ,Trion 150 240GB,364,67.8,4088,http://ssd.userbenchmark.com/OCZ-Trion-150-240GB/Rating/3619
SSD,SSDSC2BW240A4,Intel,530 Series 240GB,365,67.7,4426,http://ssd.userbenchmark.com/SpeedTest/3104/INTEL-SSDSC2BW240A4
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 128GB,366,67.7,441,http://ssd.userbenchmark.com/SpeedTest/21087/SanDisk-SD7SB3Q128G1002
SSD,VTX3MI-25SAT3-240G,OCZ,Vertex 3 MAX IOPS 240GB,367,67.7,353,http://ssd.userbenchmark.com/OCZ-Vertex-3-MAX-IOPS-240GB/Rating/376
SSD,SSD7CS1311-240-RB,PNY,CS1311 240GB,368,67.7,5212,http://ssd.userbenchmark.com/PNY-CS1311-240GB/Rating/3615
SSD,TS256GMSA340,Transcend,MSA340 mSATA 256GB,369,67.7,1,http://ssd.userbenchmark.com/SpeedTest/11288/TS256GMSA340
SSD,SSDSC2CW240A3,Intel,520 Series 240GB,370,67.6,3528,http://ssd.userbenchmark.com/SpeedTest/3641/INTEL-SSDSC2CW240A3
SSD,,Samsung,SM841 mSATA 128GB,371,67.6,123,http://ssd.userbenchmark.com/SpeedTest/6657/SAMSUNG-SSD-SM841-mSATA-128GB
SSD,,SK,hynix SH920 mSATA 256GB,372,67.5,208,http://ssd.userbenchmark.com/SpeedTest/5328/SK-hynix-SH920-mSATA-256GB
SSD,WDS500G1B0B,WD,Blue SATA M.2 500GB,373,67.5,807,http://ssd.userbenchmark.com/SpeedTest/209713/WDC-WDS500G1B0B-00AS40
SSD,ASP900S3-256GM-C,Adata,SP900 256GB,374,67.5,2262,http://ssd.userbenchmark.com/SpeedTest/3534/ADATA-SP900
SSD,MKNSSDST960GB,Mushkin,Striker 960GB,375,67.5,4,http://ssd.userbenchmark.com/SpeedTest/25597/MKNSSDST960GB
SSD,,Team,XS3 SSD 240GB,376,67.4,11,http://ssd.userbenchmark.com/SpeedTest/8108/TEAM-XS3-SSD
SSD,,Toshiba,THNSNF256GMCS 256GB,377,67.4,202,http://ssd.userbenchmark.com/SpeedTest/5493/TOSHIBA-THNSNF256GMCS
SSD,SM2280S3/120G,Kingston,SM2280S3 SATA M.2 120GB,378,67.4,655,http://ssd.userbenchmark.com/SpeedTest/14411/KINGSTON-SM2280S3120G
SSD,,PNY,SSD2SC240G3LC726B104-327 240GB,379,67.4,40,http://ssd.userbenchmark.com/SpeedTest/5640/SSD2SC240G3LC726B104-327
SSD,TS256GSSD340,Transcend,SSD340 256GB,380,67.4,392,http://ssd.userbenchmark.com/SpeedTest/3495/TS256GSSD340
SSD,,Liteonit,LMT-19nmBGA-128G 128GB,381,67.3,114,http://ssd.userbenchmark.com/SpeedTest/4185/LITEONIT-LMT-19nmBGA-128G
SSD,SSD2SC240GE2DA16B-T,PNY,XLR8 Pro 240GB,382,67.2,20,http://ssd.userbenchmark.com/SpeedTest/19864/SSD2SC240GE2DA16B-T
SSD,,Samsung,MZFLV128 NVMe PCIe M.2 128GB,383,67.2,846,http://ssd.userbenchmark.com/SpeedTest/36806/NVMe-SAMSUNG-MZFLV128
SSD,,Team,L3 SSD 240GB,384,67.2,146,http://ssd.userbenchmark.com/SpeedTest/6481/TEAM-L3-SSD-240GB
SSD,SD6SN1M-256G,SanDisk,X110 SATA M.2 256GB,385,67.1,281,http://ssd.userbenchmark.com/SpeedTest/10522/SanDisk-SD6SN1M-256G-1006
SSD,TS128GSSD370,Transcend,SSD370 128GB,386,67.1,971,http://ssd.userbenchmark.com/Transcend-SSD370-128GB/Rating/2699
SSD,,SK,hynix SH920 2.5 128GB,387,67,114,http://ssd.userbenchmark.com/SpeedTest/12032/SK--hynix-SH920-25
SSD,,,INTENSO 256GB,388,67,262,http://ssd.userbenchmark.com/SpeedTest/6851/INTENSO
SSD,SD8SB8U-512G-1122,SanDisk,X400 512GB,389,66.6,1461,http://ssd.userbenchmark.com/SpeedTest/74118/SanDisk-SD8SB8U512G1122
SSD,TRN150-25SAT3-120G,OCZ,Trion 150 120GB,390,66.6,917,http://ssd.userbenchmark.com/OCZ-Trion-150-120GB/Rating/3618
SSD,SD8SB8U-1T00-1122,SanDisk,X400 1TB,391,66.5,366,http://ssd.userbenchmark.com/SpeedTest/66487/SanDisk-SD8SB8U1T001122
SSD,,Toshiba,THNSNS120GBSP 120GB,392,66.5,27,http://ssd.userbenchmark.com/SpeedTest/7190/TOSHIBA-THNSNS120GBSP
SSD,TL100-25SAT3-120G,Toshiba,OCZ TL100 120GB,393,66.5,406,http://ssd.userbenchmark.com/SpeedTest/184159/TOSHIBA-TL100
SSD,SDSSDX-240G-G25,SanDisk,Extreme 240GB,394,66.5,2092,http://ssd.userbenchmark.com/SanDisk-Extreme-240GB/Rating/1328
SSD,SSDSC2BW180H601,Intel,535 Series 180GB,395,66.4,102,http://ssd.userbenchmark.com/SpeedTest/27834/INTEL-SSDSC2BW180H6
SSD,,Samsung,PM830 512GB,396,66.4,131,http://ssd.userbenchmark.com/SpeedTest/2045/SAMSUNG-SSD-PM830-25--7
SSD,PX-128M3,Plextor,M3 128GB,397,66.4,190,http://ssd.userbenchmark.com/SpeedTest/1301/PLEXTOR-PX-128M3
SSD,CSSD-F128GBLX,Corsair,Force LX 128GB,398,66.3,423,http://ssd.userbenchmark.com/SpeedTest/12531/CORSAIR-FORCE-LX-SSD
SSD,TS256GSSD720,Transcend,SD720 256GB,399,66.3,63,http://ssd.userbenchmark.com/SpeedTest/11778/TS256GSS-TS256GSSD720
SSD,WDS250G1B0A,WD,Blue 250GB,400,66.3,2676,http://ssd.userbenchmark.com/SpeedTest/191455/WDC-WDS250G1B0A-00H9H0
SSD,,BP4,mSATA SSD 240GB,401,66.2,26,http://ssd.userbenchmark.com/SpeedTest/5658/BP4-mSATA-SSD
SSD,WDS250G1B0B,WD,Blue SATA M.2 250GB,402,66.2,980,http://ssd.userbenchmark.com/SpeedTest/190515/WDC-WDS250G1B0B-00AS40
SSD,CSSD-F240GBLS,Corsair,Force LS 240GB,403,66.2,945,http://ssd.userbenchmark.com/Corsair-Force-LS-240GB/Rating/3340
SSD,SSD7CS1311-120-RB,PNY,CS1311 120GB,404,66.1,4175,http://ssd.userbenchmark.com/PNY-CS1311-120GB/Rating/3614
SSD,,Patriot,Blast 240GB,405,66.1,1288,http://ssd.userbenchmark.com/SpeedTest/33423/Patriot-Blast
SSD,MKNSSDE3480GB,Mushkin,ECO3 480GB,406,66,463,http://ssd.userbenchmark.com/SpeedTest/82715/MKNSSDE3480GB
SSD,TS256GSSD320,Transcend,SSD320 256GB,407,65.9,35,http://ssd.userbenchmark.com/SpeedTest/3357/TS256GSSD320
SSD,MKNSSDCR240GB-DX,Mushkin,Chronos Deluxe 240GB,408,65.8,562,http://ssd.userbenchmark.com/Mushkin-Chronos-Deluxe-240GB/Rating/1820
SSD,ASU800SS-128GT-C,Adata,Ultimate SU800 128GB,409,65.8,2190,http://ssd.userbenchmark.com/Adata-Ultimate-SU800-128GB/Rating/3911
SSD,MKNSSDTR240GB,Mushkin,Triactor 240GB,410,65.7,133,http://ssd.userbenchmark.com/SpeedTest/76610/MKNSSDTR240GB
SSD,CT960BX200SSD1,Crucial,BX200 960GB,411,65.7,229,http://ssd.userbenchmark.com/Crucial-BX200-960GB/Rating/3628
SSD,MKNSSDE3240GB,Mushkin,ECO3 240GB,412,65.5,310,http://ssd.userbenchmark.com/SpeedTest/82991/MKNSSDE3240GB
SSD,SSD7SC120GOPT-RB,PNY,Optima 120GB,413,65.5,46,http://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,SSD2SC120G1SA754D117,PNY,Optima 120GB,413,65.5,46,http://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,SKC300S37A/180G,Kingston,SSDNow KC300 180GB,414,65.4,150,http://ssd.userbenchmark.com/SpeedTest/5528/KINGSTON-SKC300S37A180G
SSD,OCZSSDPX-1RVD0240,OCZ,RevoDrive PCIe 240GB,415,65.4,83,http://ssd.userbenchmark.com/SpeedTest/3328/OCZ-REVODRIV
SSD,SD7SN3Q-128G-1002,SanDisk,X300s SATA M.2 128GB,416,65.3,212,http://ssd.userbenchmark.com/SpeedTest/25335/SanDisk-SD7SN3Q-128G-1006
SSD,CSSD-N128GB3-BK,Corsair,Neutron 128GB,417,65.2,200,http://ssd.userbenchmark.com/SpeedTest/5914/Corsair-Neutron-SSD
SSD,SVP200S37A120G,Kingston,SSDNow V+200 Series 120GB,418,65.2,130,http://ssd.userbenchmark.com/SpeedTest/1218/KINGSTON-SVP200S3120G
SSD,,Geil,Zenith A3 120GB,419,65.2,24,http://ssd.userbenchmark.com/SpeedTest/16792/GeIL-ZENITH-A3-120GB
SSD,CSSD-F128GBGS-BK,Corsair,Force GS 128GB,420,65.2,2072,http://ssd.userbenchmark.com/SpeedTest/3191/Corsair-Force-GS
SSD,ASP550SS3-240GM-C,Adata,Premier SP550 240GB,421,64.9,7326,http://ssd.userbenchmark.com/Adata-Premier-SP550-240GB/Rating/3623
SSD,SDSSDHII-240G-G25,SanDisk,Ultra II 240GB,422,64.8,11584,http://ssd.userbenchmark.com/SanDisk-Ultra-II-240GB/Rating/2548
SSD,MZ7PC256HAFU,Samsung,PM830 256GB,423,64.8,530,http://ssd.userbenchmark.com/SpeedTest/5924/SAMSUNG-MZ7PC256HAFU-000H1
SSD,CT480BX200SSD1,Crucial,BX200 480GB,424,64.8,1572,http://ssd.userbenchmark.com/Crucial-BX200-480GB/Rating/3627
SSD,PB240GS25SSDR,Patriot,Blaze 240GB,425,64.7,339,http://ssd.userbenchmark.com/SpeedTest/19971/Patriot-Blaze
SSD,SD6SP1M-256G-1012,SanDisk,X110 SATA M.2 256GB,426,64.7,93,http://ssd.userbenchmark.com/SpeedTest/8660/SanDisk-SD6SP1M256G1012
SSD,,Liteonit,LMT-128M3M 128GB,427,64.7,172,http://ssd.userbenchmark.com/SpeedTest/3187/LITEONIT-LMT-128M3M
SSD,,Samsung,PM851 mSATA 512GB,428,64.6,256,http://ssd.userbenchmark.com/SpeedTest/8717/SAMSUNG-SSD-PM851-mSATA-512GB
SSD,,SanDisk,mSATA SD5SE2256G1002E 256GB,429,64.6,238,http://ssd.userbenchmark.com/SpeedTest/3945/SanDisk-SD5SE2256G1002E
SSD,,Adata,SP600 128GB,430,64.6,1568,http://ssd.userbenchmark.com/SpeedTest/7306/ADATA-SP600
SSD,SDSSDHP-128G-G25,SanDisk,Ultra Plus 128GB,431,64.5,3686,http://ssd.userbenchmark.com/SanDisk-Ultra-Plus-128GB/Rating/1887
SSD,ASP920SS3-128GM-C,ADATA,Premier Pro SP920 128GB,432,64.5,522,http://ssd.userbenchmark.com/SpeedTest/10618/ADATA-SP920SS
SSD,,Goodram,C100 120GB,433,64.4,93,http://ssd.userbenchmark.com/SpeedTest/5675/GOODRAM-C100
SSD,MKNSSDTR480GB,Mushkin,Triactor 480GB,434,64.4,353,http://ssd.userbenchmark.com/SpeedTest/80762/MKNSSDTR480GB
SSD,CT240BX200SSD1,Crucial,BX200 240GB,435,64.2,7516,http://ssd.userbenchmark.com/Crucial-BX200-240GB/Rating/3626
SSD,,Winkom,X8240 Pro 240GB,436,64.2,3,http://ssd.userbenchmark.com/SpeedTest/10498/Winkom-X8240-Pro
SSD,AGT4-25SAT3-256G,OCZ,Agility 4 256GB,437,64,340,http://ssd.userbenchmark.com/OCZ-Agility-4-256GB/Rating/1606
SSD,,,HFS128G3AMNB-2200A 128GB,438,63.9,594,http://ssd.userbenchmark.com/SpeedTest/5987/HFS128G3AMNB-2200A
SSD,SSDSC2CT240A3,Intel,330 Series 240GB,439,63.9,499,http://ssd.userbenchmark.com/SpeedTest/3643/INTEL-SSDSC2CT240A3
SSD,TS128GMTS400,Transcend,MTS400 M.2 128GB,440,63.9,234,http://ssd.userbenchmark.com/SpeedTest/12551/TS128GMTS400
SSD,TS64GMTS400,Transcend,MTS400 M.2 64GB,441,63.8,1,http://ssd.userbenchmark.com/SpeedTest/24730/TS64GMTS-TS64GMTS400
SSD,,Liteonit,LCT-128M3S 128GB,442,63.7,403,http://ssd.userbenchmark.com/SpeedTest/4678/LITEONIT-LCT-128M3S
SSD,SSDSC2BW120H601,Intel,535 Series 120GB,443,63.7,1622,http://ssd.userbenchmark.com/SpeedTest/28259/INTEL-SSDSC2BW120H6
SSD,SHFS37A/240G,HyperX,Fury 240GB,444,63.7,7801,http://ssd.userbenchmark.com/SpeedTest/13145/KINGSTON-SHFS37A240G
SSD,,Spcc,SSD170 120GB,445,63.7,19,http://ssd.userbenchmark.com/SpeedTest/12763/SPCC-SSD170
SSD,SDSSDA-240G-G25,SanDisk,SSD Plus 240GB,446,63.7,26444,http://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,SDSSDA-240G-G26,SanDisk,SSD Plus 240GB,446,63.7,26444,http://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,R3SL480G,AMD,Radeon R3 480GB,447,63.6,123,http://ssd.userbenchmark.com/SpeedTest/134345/R3SL480G
SSD,SSDSC2CW120A3,Intel,520 Series 120GB,448,63.5,5088,http://ssd.userbenchmark.com/Intel-520-Series-120GB/Rating/1935
SSD,,PNY,SSD2SC240G5LC726B104-298 240GB,449,63.4,63,http://ssd.userbenchmark.com/SpeedTest/10419/SSD2SC240G5LC726B104-298
SSD,ASP550SS3-480GM-C,Adata,Premier SP550 480GB,450,63.3,1894,http://ssd.userbenchmark.com/Adata-Premier-SP550-480GB/Rating/3624
SSD,CSSD-F180GBGT-BK,Corsair,Force GT 180GB,451,63.2,284,http://ssd.userbenchmark.com/SpeedTest/1126/Corsair-Force-GT
SSD,VTX3MI-25SAT3-120G,OCZ,Vertex 3 MAX IOPS 120GB,452,63.2,1000,http://ssd.userbenchmark.com/SpeedTest/1201/OCZ-VERTEX3-MI
SSD,SDSSDA-480G-G25,SanDisk,SSD Plus 480GB,453,63.1,2241,http://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,SDSSDA-480G-G26,SanDisk,SSD Plus 480GB,453,63.1,2241,http://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,SD5SF2-128G,SanDisk,X100 mSATA 128GB,454,63.1,67,http://ssd.userbenchmark.com/SpeedTest/7539/SanDisk-SD5SF2128G
SSD,SD8SB8U-256G-1122,SanDisk,X400 256GB,455,63,285,http://ssd.userbenchmark.com/SpeedTest/81834/SanDisk-SD8SB8U256G1122
SSD,SD5SB2-128G-1006E,SanDisk,X100 128GB,456,62.9,278,http://ssd.userbenchmark.com/SpeedTest/3767/SanDisk-SD5SB2-128G-1006E
SSD,SD6SB1M-128G-1022I,SanDisk,X110 128GB,457,62.9,1230,http://ssd.userbenchmark.com/SpeedTest/8226/SanDisk-SD6SB1M128G1022I
SSD,TS240GSSD220S,Transcend,SSD220 240GB,458,62.7,907,http://ssd.userbenchmark.com/SpeedTest/129705/TS240GSSD220S
SSD,PX-64M5M,Plextor,M5M mSATA 64GB,459,62.7,27,http://ssd.userbenchmark.com/SpeedTest/1638/PLEXTOR-PX-64M5M
SSD,SH103S3/120G,Kingston,HyperX 3K 120GB,460,62.7,13496,http://ssd.userbenchmark.com/Kingston-HyperX-3K-120GB/Rating/1894
SSD,SKC300S37A/120G,Kingston,SSDNow KC300 120GB,461,62.6,701,http://ssd.userbenchmark.com/Kingston-SSDNow-KC300-120GB/Rating/2264
SSD,MKNSSDCR120GB-DX,Mushkin,Chronos Deluxe 120GB,462,62.5,120,http://ssd.userbenchmark.com/SpeedTest/4583/MKNSSDCR120GB-DX
SSD,,Apple,SM768E 751GB,463,62.5,47,http://ssd.userbenchmark.com/SpeedTest/4350/APPLE-SSD-SM768E
SSD,SSDSC2CT180A4K5,Intel,335 Series 180GB,464,62.4,636,http://ssd.userbenchmark.com/SpeedTest/1641/INTEL-SSDSC2CT180A4
SSD,,Intel,SS DSC2BW180A3H 180GB,465,62.3,11,http://ssd.userbenchmark.com/SpeedTest/9583/INTEL-SS-DSC2BW180A3H
SSD,,OCZ,AGILITY4 128GB,466,62.3,209,http://ssd.userbenchmark.com/SpeedTest/557/OCZ-AGILITY4
SSD,,Apple,SM512E 500GB,467,62.3,104,http://ssd.userbenchmark.com/SpeedTest/2941/APPLE-SSD-SM512E
SSD,SD6SF1M-128G-1022,SanDisk,X110 mSATA 128GB,468,62.3,329,http://ssd.userbenchmark.com/SanDisk-X110-mSATA-128GB/Rating/2213
SSD,SDSSDHII-120G-G25,SanDisk,Ultra II 120GB,469,62.2,3559,http://ssd.userbenchmark.com/SanDisk-Ultra-II-120GB/Rating/3486
SSD,,Samsung,PM830 mSATA 256GB,470,62.1,1426,http://ssd.userbenchmark.com/SpeedTest/3903/SAMSUNG-SSD-PM830-mSATA-256GB
SSD,ASP550SS3-120GM-C,Adata,Premier SP550 120GB,471,62.1,7317,http://ssd.userbenchmark.com/Adata-Premier-SP550-120GB/Rating/3622
SSD,CT120M500SSD1,Crucial,M500 120GB,472,62,3581,http://ssd.userbenchmark.com/Crucial-M500-120GB/Rating/1888
SSD,PW120GS25SSDR,Patriot,Wildfire 120GB,473,62,107,http://ssd.userbenchmark.com/Patriot-Wildfire-120GB/Rating/2235
SSD,SSDMCEAC180B301,Intel,525 Series mSATA 180GB,474,61.9,16,http://ssd.userbenchmark.com/SpeedTest/14110/INTEL-SSDMCEAC180B3
SSD,,OCZ,AGILITY4 512GB,475,61.8,53,http://ssd.userbenchmark.com/SpeedTest/11959/OCZ-AGILITY4
SSD,ASP550SS3-960GM-C,Adata,Premier SP550 960GB,476,61.8,193,http://ssd.userbenchmark.com/Adata-Premier-SP550-960GB/Rating/3625
SSD,R3SL240G,AMD,Radeon R3 240GB,477,61.8,903,http://ssd.userbenchmark.com/SpeedTest/134613/R3SL240G
SSD,VTX4-25SAT3-64G,OCZ,Vertex 4 64GB,478,61.7,225,http://ssd.userbenchmark.com/SpeedTest/1650/OCZ-VERT-OCZ-VERTEX4
SSD,SSDSC2BW180A4,Intel,530 Series 180GB,479,61.6,1003,http://ssd.userbenchmark.com/SpeedTest/4282/INTEL-SSDSC2BW180A4
SSD,,Samsung,MZ7TD512HAGM-000L1 512GB,480,61.4,147,http://ssd.userbenchmark.com/SpeedTest/3479/SAMSUNG-MZ7TD512HAGM-000L1
SSD,THNSNS128GMCP,Toshiba,THNSNS Series mSATA PCI-E 128GB ,481,61.3,225,http://ssd.userbenchmark.com/SpeedTest/3823/TOSHIBA-THNSNS128GMCP
SSD,TS128GSSD340,Transcend,SSD340 128GB,482,61.2,545,http://ssd.userbenchmark.com/SpeedTest/5472/TS128GSSD340
SSD,SSDSC2CW180A3,Intel,520 Series 180GB,483,61.1,3156,http://ssd.userbenchmark.com/SpeedTest/4086/INTEL-SSDSC2CW180A3
SSD,,,MXSSD3MDSF-120G 120GB,484,61.1,3,http://ssd.userbenchmark.com/SpeedTest/10325/MXSSD3MDSF-120G
SSD,RVD3-FHPX4-240G,OCZ,RevoDrive 3 PCIe 240GB,485,61,302,http://ssd.userbenchmark.com/SpeedTest/1346/OCZ-REVODRIVE3
SSD,,Sandisk,SD5SG2256G1052E 256GB,486,60.9,147,http://ssd.userbenchmark.com/SpeedTest/2816/SanDisk-SD5SG2256G1052E
SSD,,Liteonit,DMT-80 11GB,487,60.9,408,http://ssd.userbenchmark.com/SpeedTest/5740/LITEONIT-DMT-80
SSD,CT512M4SSD2,Crucial,M4 512GB,488,60.9,820,http://ssd.userbenchmark.com/SpeedTest/144/M4-CT512M4SSD2
SSD,CSSD-F180GBGS-BK,Corsair,Force GS 180GB,489,60.8,278,http://ssd.userbenchmark.com/SpeedTest/1010/Corsair-Force-GS
SSD,SSDSC2BF240A5L,Intel,SSD Pro 2500 Series 240GB,490,60.8,230,http://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,SSDSC2BF240H501,Intel,SSD Pro 2500 Series 240GB,490,60.8,230,http://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,,,HFS256G3AMNB-2200A 256GB,491,60.7,499,http://ssd.userbenchmark.com/SpeedTest/4739/HFS256G3AMNB-2200A
SSD,,Adata,SX300 256GB,492,60.6,45,http://ssd.userbenchmark.com/SpeedTest/3900/ADATA-SX300
SSD,SVP200S3/240G,Kingston,SSDNow V+200 240GB,493,60.6,114,http://ssd.userbenchmark.com/Kingston-SSDNow-V-200-240GB/Rating/1445
SSD,SSDSC2BB120G4,Intel,S3500 Series 120GB,494,60.6,79,http://ssd.userbenchmark.com/SpeedTest/10755/INTEL-SSDSC2BB120G4
SSD,SD8SB8U-128G-1122,SanDisk,X400 128GB,495,60.5,171,http://ssd.userbenchmark.com/SpeedTest/68942/SanDisk-SD8SB8U128G1122
SSD,,OCZ,VERTEX2 240GB,496,60.5,5,http://ssd.userbenchmark.com/SpeedTest/127/OCZ-VERTEX2
SSD,MZ-7TD250BW,Samsung,840 250GB,497,60.4,8813,http://ssd.userbenchmark.com/Samsung-840-250GB/Rating/1510
SSD,PP240GS25SSDR,Patriot,Pyro 240GB,498,60.4,179,http://ssd.userbenchmark.com/SpeedTest/9501/Patriot-Pyro-SSD
SSD,,Spcc,Solid State Disk 120GB,499,60.3,4357,http://ssd.userbenchmark.com/SpeedTest/12061/SPCC-Solid-State-Disk
SSD,,Samsung,MZMTE256HMHP-000L1 256GB,500,60.3,389,http://ssd.userbenchmark.com/SpeedTest/12653/SAMSUNG-MZMTE256HMHP-000L1
SSD,CT120M500SSD3,Crucial,M500 mSATA 120GB,501,60.3,326,http://ssd.userbenchmark.com/SpeedTest/6146/Crucial-CT120M500SSD3
SSD,,PNY,SSD2SC240G726A104-474-27753 240GB,502,60.3,15,http://ssd.userbenchmark.com/SpeedTest/5288/SSD2SC240G726A104-474-27753
SSD,SD6SN1M-128G,SanDisk,X110 SATA M.2 128GB,503,60.2,101,http://ssd.userbenchmark.com/SpeedTest/9934/SanDisk-SD6SN1M128G1002
SSD,CSSD-F120GBGT-BK,Corsair,Force GT 120GB,504,60,3556,http://ssd.userbenchmark.com/SpeedTest/1263/Corsair-Force-GT
SSD,SSDSC2BF240A4L,Intel,SSD Pro 1500 Series 240GB,505,59.9,622,http://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,SSDSC2BF240A401,Intel,SSD Pro 1500 Series 240GB,505,59.9,622,http://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
